##2015년 8월 31일 http://www.krx.co.kr/에서 다운로드받음. ,,,,,,,,,,,,http://financialfreedom.kr/834,
market,code,company,categoryCode,category,stocks,capitalStock,parValue,currency,tel,address,code.yahoo,code.google,
코스피,015260,에이엔피,032602,전자부품 제조업,"41,901,467","20,950,733,500",500,원(KRW),032-676-9700,경기도 부천시 원미구 도약로 300 (주)에이엔피,015260.KS,KRX:015260,
코스피,036570,엔씨소프트,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","21,929,022","10,964,511,000",500,원(KRW),02-2186-3300,서울특별시 강남구 테헤란로 509(삼성동),036570.KS,KRX:036570,
코스피,138250,엔에스쇼핑,074709,무점포 소매업,"3,369,600","16,848,000,000","5,000",원(KRW),02-6336-1516,경기도 성남시 분당구 판교로228번길 15,138250.KS,KRX:138250,
코스피,085310,엔케이,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","48,983,352","24,491,676,000",500,원(KRW),051-204-2211,부산광역시 강서구 녹산산단17로 113(주)엔케이,085310.KS,KRX:085310,
코스피,004250,엔피씨,032202,플라스틱제품 제조업,"36,720,000","21,000,000,000",500,원(KRW),031-362-2851,경기도 안산시 단원구 해안로 289 엔피씨(주),004250.KS,KRX:004250,
코스피,069640,엠케이트렌드,074704,"섬유, 의복, 신발 및 가죽제품 소매업","12,649,515","6,324,757,500",500,원(KRW),02-2142-5000,서울특별시 강남구 논현로 633,069640.KS,KRX:069640,
코스피,014440,영보화학,032202,플라스틱제품 제조업,"20,000,000","10,000,000,000",500,원(KRW),042-822-0603,충청북도 청주시 흥덕구 강내면 서부로 230-23,014440.KS,KRX:014440,
코스피,111770,영원무역,074608,상품 종합 도매업,"44,311,468","22,155,734,000",500,원(KRW),390-6114,서울특별시 중구 만리재로 159,111770.KS,KRX:111770,
코스피,009970,영원무역홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","13,635,592","6,817,796,000",500,원(KRW),02-390-6000,서울특별시 중구 만리재로 159 (주)영원무역,009970.KS,KRX:009970,
코스피,003520,영진약품공업,032102,의약품 제조업,"177,620,000","88,810,000,000",500,원(KRW),02-2041-8200,서울 강동구 천호3동 451-20 영진약품공업(주),003520.KS,KRX:003520,
코스피,000670,영풍,032402,1차 비철금속 제조업,"1,842,040","9,210,200,000","5,000",원(KRW),02-519-3314,서울특별시 강남구 강남대로 542,000670.KS,KRX:000670,
코스피,006740,영풍제지,031702,"골판지, 종이 상자 및 종이 용기 제조업","22,200,000","11,100,000,000",500,원(KRW),031-660-8200,경기도 평택시 진위면 서탄로 9,006740.KS,KRX:006740,
코스피,012280,영화금속,033003,자동차 부품 제조업,"45,451,006","23,597,333,000",500,원(KRW),055-551-7500,경상남도 창원시 진해구 남의로 57 (남양동),012280.KS,KRX:012280,
코스피,012160,영흥철강,032401,1차 철강 제조업,"78,389,202","39,194,601,000",500,원(KRW),02-2077-8522,경상남도 창원시 성산구 공단로 193,012160.KS,KRX:012160,
코스피,015360,예스코,043502,가스 제조 및 배관공급업,"6,000,000","30,000,000,000","5,000",원(KRW),02-1644-3030,서울특별시 성동구 자동차시장길 23,015360.KS,KRX:015360,
코스피,007310,오뚜기,031007,기타 식품 제조업,"3,440,000","17,200,000,000","5,000",원(KRW),031-421-2122,경기도 안양시 동안구 흥안대로 405,007310.KS,KRX:007310,
코스피,002630,오리엔트바이오,032102,의약품 제조업,"155,299,535","77,649,767,500",500,원(KRW),031-730-6036,경기 성남시 중원구 상대원동 143-1,002630.KS,KRX:002630,
코스피,001800,오리온,031007,기타 식품 제조업,"5,975,576","29,877,880,000","5,000",원(KRW),02-710-6000,서울특별시 용산구 백범로90다길 13 (주)오리온,001800.KS,KRX:001800,
코스피,010600,와이비로드,074601,상품 중개업,"15,249,884","7,624,942,000",500,원(KRW),02-6902-1300,서울특별시 강남구 선릉로 433 세방빌딩 신관6층 (주)와이비로드,010600.KS,KRX:010600,
코스피,004720,우리들제약,032102,의약품 제조업,"9,427,358","4,713,679,000",500,원(KRW),02-2194-3532,경기 화성시 향남면 상신리 향남제약공단 902-5,004720.KS,KRX:004720,
코스피,118000,우리들휴브레인,074605,기계장비 및 관련 물품 도매업,"10,593,793","5,296,896,500",500,원(KRW),2194-3535,경기도 화성시 향남읍 제약공단2길 50 -,118000.KS,KRX:118000,
코스피,000030,우리은행,116401,은행 및 저축기관,"676,278,371","3,381,391,855,000","5,000",원(KRW),02-2002-3000,서울특별시 중구 소공로 51,000030.KS,KRX:000030,
코스피,010050,우리종금,116409,기타 금융업,"474,203,406","237,101,703,000",500,원(KRW),062-221-6600,광주광역시 동구 금남로 182 (금남로5가),010050.KS,KRX:010050,
코스피,006980,우성사료,031006,"곡물가공품, 전분 및 전분제품 제조업","30,900,000","15,450,000,000",500,원(KRW),042-670-1724,대전광역시 대덕구 한밭대로 1027,006980.KS,KRX:006980,
코스피,017370,우신시스템,032902,특수 목적용 기계 제조업,"15,859,354","7,929,677,000",500,원(KRW),031-496-6114,서울특별시 영등포구 영등포로 20,017370.KS,KRX:017370,
코스피,105840,우진,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","17,360,000","8,680,000,000",500,원(KRW),031-379-3114,경기도 화성시 동부대로970번길 110,105840.KS,KRX:105840,
코스피,049800,우진플라임,032902,특수 목적용 기계 제조업,"10,000,000","5,000,000,000",500,원(KRW),043-540-9000,충청북도 보은군 장안면 우진플라임로 100 본관동,049800.KS,KRX:049800,
코스피,016880,웅진,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","52,866,795","28,683,397,500",500,원(KRW),02-2076-4701,서울특별시 종로구 창경궁로 120 종로플레이스빌딩,016880.KS,KRX:016880,
코스피,095720,웅진씽크빅,168501,초등 교육기관,"34,621,165","17,310,582,500",500,원(KRW),031-956-7000,경기도 파주시 회동길 20,095720.KS,KRX:095720,
코스피,103130,웅진에너지,032601,반도체 제조업,"73,983,579","36,991,789,500",500,원(KRW),042-939-8114,대전광역시 유성구 테크노2로 37 (관평동),103130.KS,KRX:103130,
코스피,005820,원림,031303,편조원단 및 편조제품 제조업,"2,200,000","11,000,000,000","5,000",원(KRW),02-523-9236,서울특별시 서초구 남부순환로 2495 원림빌딩 9층,005820.KS,KRX:005820,
코스피,008600,윌비스,074604,가정용품 도매업,"57,000,000","62,646,140,000","1,000",원(KRW),041-529-5716,충청남도 천안시 동남구 만남로 76,008600.KS,KRX:008600,
코스피,033270,유나이티드,032102,의약품 제조업,"16,207,322","8,103,661,000",500,원(KRW),02 -516 -3041,세종특별자치시 전동면 노장리 404-10,033270.KS,KRX:033270,
코스피,014830,유니드,032001,기초화학물질 제조업,"8,889,843","44,449,215,000","5,000",원(KRW),02-3709-9500,서울특별시 중구 을지로5길 19,014830.KS,KRX:014830,
코스피,000910,유니온,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","15,611,619","7,805,809,500",500,원(KRW),02-3455-8793,서울특별시 중구 소공로 94 OCI빌딩 13층,000910.KS,KRX:000910,
코스피,011330,유니켐,031501,"가죽, 가방 및 유사제품 제조업","41,258,503","20,629,251,500",500,원(KRW),031-491-3751,경기도 안산시 단원구 해봉로 38,011330.KS,KRX:011330,
코스피,077500,유니퀘스트,074605,기계장비 및 관련 물품 도매업,"26,978,966","13,489,483,000",500,원(KRW),031-708-9988,"경기도 성남시 분당구 황새울로 314 (서현동,유니퀘스트빌딩)",077500.KS,KRX:077500,
코스피,002920,유성기업,033003,자동차 부품 제조업,"25,947,500","12,973,750,000",500,원(KRW),02-564-2351,충청남도 아산시 둔포면 아산밸리동로 22,002920.KS,KRX:002920,
코스피,000700,유수홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","26,041,812","65,104,530,000","2,500",원(KRW),02-3770-6868,서울특별시 영등포구 국제금융로2길 25 유수홀딩스,000700.KS,KRX:000700,
코스피,003470,유안타증권,116601,금융지원 서비스업,"199,577,435","1,062,448,235,000","5,000",원(KRW),02-3770-2000,서울 중구 을지로2가 185번지 동양종합금융증권빌딩,003470.KS,KRX:003470,
코스피,011690,유양디앤유,032601,반도체 제조업,"37,372,340","18,686,170,000",500,원(KRW),031-350-7437,경기도 화성시 팔탄면 율암길 223,011690.KS,KRX:011690,
코스피,072130,유엔젤,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업","13,195,454","6,597,727,000",500,원(KRW),031-710-6200,경기도 성남시 분당구 황새울로240번길 3,072130.KS,KRX:072130,
코스피,000220,유유제약,032102,의약품 제조업,"6,100,019","7,774,404,000","1,000",원(KRW),043-652-7981,충청북도 제천시 바이오밸리1로 94,000220.KS,KRX:000220,
코스피,001200,유진증권,116601,금융지원 서비스업,"96,866,418","537,592,090,000","5,000",원(KRW),02-368-6114,서울 영등포구 여의도동 23-9 유진투자증권 빌딩,001200.KS,KRX:001200,
코스피,000100,유한양행,032102,의약품 제조업,"11,152,546","56,943,670,000","5,000",원(KRW),02-828-0181,서울특별시 동작구 노량진로 74,000100.KS,KRX:000100,
코스피,003460,유화증권,116601,금융지원 서비스업,"11,340,483","74,178,840,000","5,000",원(KRW),02-3770-0100,서울특별시 영등포구 국제금융로2길 36 유화증권빌딩,003460.KS,KRX:003460,
코스피,008730,율촌화학,032202,플라스틱제품 제조업,"24,800,000","14,776,380,000",500,원(KRW),02-822-0022,서울특별시 동작구 여의대방로 112 도연관 15층,008730.KS,KRX:008730,
코스피,008250,이건산업,031602,나무제품 제조업,"9,352,731","46,763,655,000","5,000",원(KRW),032-760-0800,인천광역시 남구 염전로 91,008250.KS,KRX:008250,
코스피,025820,이구산업,032402,1차 비철금속 제조업,"33,442,000","16,721,000,000",500,원(KRW),031-494-2929,경기도 안산시 단원구 별망로 493,025820.KS,KRX:025820,
코스피,214320,이노션,137103,광고업,"20,000,000","10,000,000,000",500,원(KRW),02-2016-2300,서울특별시 강남구 강남대로 308,214320.KS,KRX:214320,
코스피,139480,이마트,074701,종합 소매업,"27,875,819","139,379,095,000","5,000",원(KRW),02-380-5678,서울특별시 성동구 뚝섬로 377,139480.KS,KRX:139480,
코스피,007660,이수페타시스,032602,전자부품 제조업,"41,268,398","41,268,398,000","1,000",원(KRW),053-610-0300,대구광역시 달성군 논공읍 논공로53길 36 이수페타시스,007660.KS,KRX:007660,
코스피,005950,이수화학,032001,기초화학물질 제조업,"15,278,000","76,390,000,000","5,000",원(KRW),02-590-6600,서울특별시 서초구 사평대로 84 이수화학,005950.KS,KRX:005950,
코스피,015020,이스타코,126801,부동산 임대 및 공급업,"42,851,600","21,425,800,000",500,원(KRW),02-2643-7922,서울특별시 양천구 오목로 325 대학빌딩 5층,015020.KS,KRX:015020,
코스피,093230,이아이디,032604,통신 및 방송 장비 제조업,"64,101,882","12,820,376,400",200,원(KRW),031-615-5700,경기도 평택시 산단로52번길 68 (모곡동),093230.KS,KRX:093230,
코스피,074610,이엔쓰리,032901,일반 목적용 기계 제조업,"16,186,294","8,093,147,000",500,원(KRW),02-3446-8730,경기도 화성시 비봉면 현대기아로 818-11,074610.KS,KRX:074610,
코스피,102460,이연제약,032102,의약품 제조업,"12,900,000","6,450,000,000",500,원(KRW),02-3407-5218,서울특별시 용산구 서빙고로91나길 43,102460.KS,KRX:102460,
코스피,084680,이월드,189102,유원지 및 기타 오락관련 서비스업,"87,225,824","87,225,824,000","1,000",원(KRW),053-620-0001,대구광역시 달서구 두류공원로 200,084680.KS,KRX:084680,
코스피,138440,이코리아리츠,126801,부동산 임대 및 공급업,"1,770,000","8,850,000,000","5,000",원(KRW),02.3448.1434,"서울특별시 강남구 테헤란로 87길 33,8층(삼성동, 융전빌딩)",138440.KS,KRX:138440,
코스피,000760,이화산업,074607,기타 전문 도매업,"2,800,000","14,000,000,000","5,000",원(KRW),02-2007-5555,서울특별시 영등포구 선유동2로 70 (당산동 5가),000760.KS,KRX:000760,
코스피,014990,인디에프,031401,봉제의복 제조업,"58,932,995","29,466,497,500",500,원(KRW),02-3456-9000,서울특별시 강남구 테헤란로104길 21,014990.KS,KRX:014990,
코스피,006490,인스코비,074605,기계장비 및 관련 물품 도매업,"75,367,969","37,683,984,500",500,원(KRW),070-7510-3448,"서울특별시 금천구 디지털로9길 47 (가산동, 한신아이티타워2차306-2호)",006490.KS,KRX:006490,
코스피,023800,인지컨트롤스,033003,자동차 부품 제조업,"15,160,128","7,580,064,000",500,원(KRW),031-496-1725,"경기도 시흥시 군자천로 171 (정왕동, 시화공단2다504)",023800.KS,KRX:023800,
코스피,034590,인천도시가스,043502,가스 제조 및 배관공급업,"4,374,754","21,873,770,000","5,000",원(KRW),-1600-0002,인천광역시 서구 백범로934번길 23,034590.KS,KRX:034590,
코스피,129260,인터지스,084903,도로 화물 운송업,"29,742,762","14,871,381,000",500,원(KRW),051-604-3333,부산광역시 중구 충장대로9번길 52 마린센터 13층,129260.KS,KRX:129260,
코스피,023810,인팩,033003,자동차 부품 제조업,"10,000,000","5,000,000,000",500,원(KRW),031-491-2431,서울특별시 송파구 백제고분로 450 -,023810.KS,KRX:023810,
코스피,000230,일동제약,032102,의약품 제조업,"25,068,065","25,068,065,000","1,000",원(KRW),02-526-3114,서울특별시 서초구 바우뫼로27길 2 일동제약빌딩,000230.KS,KRX:000230,
코스피,013360,일성건설,064102,토목 건설업,"5,340,364","27,012,440,000","5,000",원(KRW),032-429-3270,"인천광역시 남동구 인하로507번길 80 (구월동, 태광프라자402호)",013360.KS,KRX:013360,
코스피,003120,일성신약,032102,의약품 제조업,"2,660,000","13,300,000,000","5,000",원(KRW),02-3271-8800,서울특별시 용산구 원효로84길 9,003120.KS,KRX:003120,
코스피,003200,일신방직,031301,방적 및 가공사 제조업,"2,400,000","12,000,000,000","5,000",원(KRW),02-3774-0114,서울특별시 영등포구 은행로 11,003200.KS,KRX:003200,
코스피,007110,일신석재,074606,"건축자재, 철물 및 난방장치 도매업","77,456,610","38,728,305,000",500,원(KRW),02-487-9009,서울특별시 강동구 성내로 19 서경빌딩 6층,007110.KS,KRX:007110,
코스피,007570,일양약품,032102,의약품 제조업,"19,022,176","48,668,140,000","2,500",원(KRW),02-570-3700,경기도 용인시 기흥구 하갈로 110,007570.KS,KRX:007570,
코스피,008500,일정실업,031303,편조원단 및 편조제품 제조업,"1,200,000","6,000,000,000","5,000",원(KRW),031-493-0031-5,경기도 안산시 단원구 산성로 21 (초지동),008500.KS,KRX:008500,
코스피,081000,일진다이아,032004,기타 화학제품 제조업,"11,277,975","11,277,975,000","1,000",원(KRW),02-707-9076,충청북도 음성군 대소면 대금로 157,081000.KS,KRX:081000,
코스피,020760,일진디스플,032601,반도체 제조업,"28,314,440","14,157,220,000",500,원(KRW),031-680-0212,충청북도 음성군 대소면 대금로 157,020760.KS,KRX:020760,
코스피,020150,일진머티리얼즈,032602,전자부품 제조업,"39,200,000","19,600,000,000",500,원(KRW),02-707-9060,전라북도 익산시 석암로3길 63-25,020150.KS,KRX:020150,
코스피,103590,일진전기,032803,절연선 및 케이블 제조업,"37,080,390","37,080,390,000","1,000",원(KRW),02-707-9781,경기도 화성시 만년로 905-17,103590.KS,KRX:103590,
코스피,015860,일진홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","49,347,483","49,852,615,000","1,000",원(KRW),031-220-0500,경기도 화성시 만년로 905-17,015860.KS,KRX:015860,
코스피,033240,자화전자,032602,전자부품 제조업,"17,900,000","8,950,000,000",500,원(KRW),043-210-7114,충청북도 청원군 북이면 충청대로 1217,033240.KS,KRX:033240,
코스피,000950,전방,031301,방적 및 가공사 제조업,"1,680,000","8,400,000,000","5,000",원(KRW),02-2122-6000,"서울특별시 서대문구 서소문로 21 (충정로3가, 충정타워)",000950.KS,KRX:000950,
